;Tag Type, Tag Name, Tag Description, Read Only, Data Source, Security Code, Alarmed, Native Type, Value Type, Min Analog, Max Analog, Initial Analog, Scale, Offset, DeadBand, Units, Off Label Digital, On Label Digital, Initial Digital, Length String, Initial String, Retentive, Address, System Source Name, System Source Index, RIO Address, Element Size Block, Number Elements Block, Initial Block
;###002 - THIS LINE CONTAINS VERSION INFORMATION. DO NOT REMOVE!!!

;Folders Section (Must define folders before tags)
"S","PLC_DI_Discr\Data_28","DI29 Spare","F","M","*","F",,,,,,,,,,,,,82,"DI29 Spare",0,
"S","PLC_DI_Discr\Data_29","DI30 Spare","F","M","*","F",,,,,,,,,,,,,82,"DI30 Spare",0,
"S","PLC_DI_Discr\Data_30","DI31 Electro Magnetic Coarse Vibro Running F/B","F","M","*","F",,,,,,,,,,,,,82,"DI31 Electro Magnetic Coarse Vibro Running F/B",0,
"S","PLC_DI_Discr\Data_31","DI32 Electro Magnetic Fine Vibro Running F/B","F","M","*","F",,,,,,,,,,,,,82,"DI32 Electro Magnetic Fine Vibro Running F/B",0,
"S","PLC_DI_Discr\Data_32","DI33 Diverter Flap Cylinder FWD FB","F","M","*","F",,,,,,,,,,,,,82,"DI33 Diverter Flap Cylinder FWD FB",0,
"S","PLC_DI_Discr\Data_33","DI34 Diverter Flap Cylinder REV FB","F","M","*","F",,,,,,,,,,,,,82,"DI34 Diverter Flap Cylinder REV FB",0,
"S","PLC_DI_Discr\Data_34","DI35 Filling Station Bag Clamp-1 Open FB","F","M","*","F",,,,,,,,,,,,,82,"DI35 Filling Station Bag Clamp-1 Open FB ",0,
"S","PLC_DI_Discr\Data_35","DI36 Filling Station Bag Clamp-1 Close FB","F","M","*","F",,,,,,,,,,,,,82,"DI36 Filling Station Bag Clamp-1 Close FB",0,
"S","PLC_DI_Discr\Data_36","DI37 Filling Station Bag Clamp-2 Open FB","F","M","*","F",,,,,,,,,,,,,82,"DI37 Filling Station Bag Clamp-2 Open FB",0,
"S","PLC_DI_Discr\Data_37","DI38 Filling Station Bag Clamp-2 Close FB","F","M","*","F",,,,,,,,,,,,,82,"DI38 Filling Station Bag Clamp-2 Close FB",0,
"S","PLC_DI_Discr\Data_38","DI39 Filling Station Bag Side Flap-1 Open FB","F","M","*","F",,,,,,,,,,,,,82,"DI39 Filling Station Bag Side Flap-1 Open FB",0,
"S","PLC_DI_Discr\Data_39","DI40 Filling Station Bag Side Flap-1 Close FB","F","M","*","F",,,,,,,,,,,,,82,"DI40 Filling Station Bag Side Flap-1 Close FB",0,
"S","PLC_DI_Discr\Data_40","DI41 Filling Station Bag Side Flap-2 Open FB","F","M","*","F",,,,,,,,,,,,,82,"DI41 Filling Station Bag Side Flap-2 Open FB",0,
"S","PLC_DI_Discr\Data_41","DI42 Filling Station Bag Side Flap-2 Close FB","F","M","*","F",,,,,,,,,,,,,82,"DI42 Filling Station Bag Side Flap-2 Close FB",0,
"S","PLC_DI_Discr\Data_42","DI43 Filling Station Bag Present Sensor","F","M","*","F",,,,,,,,,,,,,82,"DI43 Filling Station Bag Present Sensor",0,
"S","PLC_DI_Discr\Data_43","DI44 Filling Station Bag Clamp Foot Switch","F","M","*","F",,,,,,,,,,,,,82,"DI44 Filling Station Bag Clamp Foot Switch ",0,
"S","PLC_DI_Discr\Data_44","DI45 Filling Station Filling Start/Stop PB","F","M","*","F",,,,,,,,,,,,,82,"DI45 Filling Station Filling Start/Stop PB",0,
"S","PLC_DI_Discr\Data_45","DI46 Filling Station Conveyor Up FB","F","M","*","F",,,,,,,,,,,,,82,"DI46 Filling Station Conveyor Up FB",0,
"S","PLC_DI_Discr\Data_46","DI47 Filling Station Conveyor Dn FB","F","M","*","F",,,,,,,,,,,,,82,"DI47 Filling Station Conveyor Dn FB",0,
"S","PLC_DI_Discr\Data_47","DI48 Spare DI","F","M","*","F",,,,,,,,,,,,,82,"DI48 Spare DI",0,
"S","PLC_DI_Discr\Data_48","DI49 Sealing Station Bag Entry Sensor","F","M","*","F",,,,,,,,,,,,,82,"DI49 Sealing Station Bag Entry Sensor ",0,
"S","PLC_DI_Discr\Data_49","DI50 Sealing Station Bag Exit Sensor","F","M","*","F",,,,,,,,,,,,,82,"DI50 Sealing Station Bag Exit Sensor",0,
"S","PLC_DI_Discr\Data_50","DI51 Sealing Station Band Sealer Machine Ready","F","M","*","F",,,,,,,,,,,,,82,"DI51 Sealing Station Band Sealer Machine Ready",0,
"S","PLC_DI_Discr\Data_51","DI52 Sealing Station Band Sealer Machine Running","F","M","*","F",,,,,,,,,,,,,82,"DI52 Sealing Station Band Sealer Machine Runnin",0,
"S","PLC_DI_Discr\Data_52","DI53 Sealing Station Band Sealer Machine Temperature OK","F","M","*","F",,,,,,,,,,,,,82,"DI53 Sealing Station Band Sealer Machine Temper",0,
"S","PLC_DI_Discr\Data_53","DI54 Sealing Conveyor Start Foot Switch","F","M","*","F",,,,,,,,,,,,,82,"DI54 Sealing Conveyor Start Foot Switch",0,
"S","PLC_DI_Discr\Data_54","DI55 Spare DI","F","M","*","F",,,,,,,,,,,,,82,"DI55 Spare DI",0,
"S","PLC_DI_Discr\Data_55","DI56 Stitching Station Cycle Start Foot Switch","F","M","*","F",,,,,,,,,,,,,82,"DI56 Stitching Station Cycle Start Foot Switch",0,
"S","PLC_DI_Discr\Data_56","DI57 Tilting station Bag Entry sensor","F","M","*","F",,,,,,,,,,,,,82,"DI57 Tilting station Bag Entry sensor",0,
"S","PLC_DI_Discr\Data_57","DI58 Stitching Station Bag Exit Sensor","F","M","*","F",,,,,,,,,,,,,82,"DI58 Stitching Station Bag Exit Sensor",0,
"S","PLC_DI_Discr\Data_58","DI59 Stitching Station Thread Cutter Cylinder Fwd FB","F","M","*","F",,,,,,,,,,,,,82,"DI59 Stitching Station Thread Cutter Cylinder F",0,
"S","PLC_DI_Discr\Data_59","DI60 Stitching Station Thread Cutter Cylinder Rev FB","F","M","*","F",,,,,,,,,,,,,82,"DI60 Stitching Station Thread Cutter Cylinder R",0,
"S","PLC_DI_Discr\Data_60","DI61 Stitching Station Thread breake Detection Sensor-1","F","M","*","F",,,,,,,,,,,,,82,"DI61 Stitching Station Thread breake Detection ",0,
"S","PLC_DI_Discr\Data_61","DI62 Stitching Station Thread breake Detection Sensor-2","F","M","*","F",,,,,,,,,,,,,82,"DI62 Stitching Station Thread breake Detection ",0,
"S","PLC_DI_Discr\Data_62","DI63 Stitching Station Stitching Start Sensor","F","M","*","F",,,,,,,,,,,,,82,"DI63 Stitching Station Stitching Start Sensor",0,
"S","PLC_DI_Discr\Data_63","DI64 Stitching Station Stitching Stop Sensor","F","M","*","F",,,,,,,,,,,,,82,"DI64 Stitching Station Stitching Stop Sensor",0,
"S","PLC_DI_Discr\Data_64","DI65 Tilting station Bag Exit sensor","F","M","*","F",,,,,,,,,,,,,82,"DI65 Tilting station Bag Exit sensor",0,
"S","PLC_DI_Discr\Data_65","DI66 Bag Flattner Station Bag Entry Sensor","F","M","*","F",,,,,,,,,,,,,82,"DI66 Bag Flattner Station Bag Entry Sensor ",0,
"S","PLC_DI_Discr\Data_66","DI67 Bag Flattner Station Bag Exit Sensor","F","M","*","F",,,,,,,,,,,,,82,"DI67 Bag Flattner Station Bag Exit Sensor",0,
"S","PLC_DI_Discr\Data_67","DI68 Spare DI","F","M","*","F",,,,,,,,,,,,,82,"DI68 Spare DI",0,
"S","PLC_DI_Discr\Data_68","DI69 Spare DI","F","M","*","F",,,,,,,,,,,,,82,"DI69 Spare DI",0,
"S","PLC_DI_Discr\Data_69","DI70 Metal Detector Station Bag Entry Sensor","F","M","*","F",,,,,,,,,,,,,82,"DI70 Metal Detector Station Bag Entry Sensor ",0,
"S","PLC_DI_Discr\Data_70","DI71 Metal Detector Station Bag Exit Sensor","F","M","*","F",,,,,,,,,,,,,82,"DI71 Metal Detector Station Bag Exit Sensor",0,
"S","PLC_DI_Discr\Data_71","DI72 Metal Detector FB","F","M","*","F",,,,,,,,,,,,,82,"DI72 Metal Detector FB",0,
"S","PLC_DI_Discr\Data_72","DI73 Rejection Station Bag Present Sensor","F","M","*","F",,,,,,,,,,,,,82,"DI73 Rejection Station Bag Present Sensor ",0,
"S","PLC_DI_Discr\Data_73","DI74 Rejection Station Bag Entry Sensor","F","M","*","F",,,,,,,,,,,,,82,"DI74 Rejection Station Bag Entry Sensor",0,
"S","PLC_DI_Discr\Data_74","DI75 Rejection Station Bag Exit Sensor","F","M","*","F",,,,,,,,,,,,,82,"DI75 Rejection Station Bag Exit Sensor",0,
"S","PLC_DI_Discr\Data_75","DI76 Rejection Station Pusher Cyl Forward FB","F","M","*","F",,,,,,,,,,,,,82,"DI76 Rejection Station Pusher Cyl Forward FB",0,
"S","PLC_DI_Discr\Data_76","DI77 Rejection Station Pusher Cyl Reverse FB","F","M","*","F",,,,,,,,,,,,,82,"DI77 Rejection Station Pusher Cyl Reverse FB",0,
"S","PLC_DI_Discr\Data_77","DI78 Spare DI","F","M","*","F",,,,,,,,,,,,,82,"DI78 Spare DI",0,
"S","PLC_DI_Discr\Data_78","DI79 Packing Zone Dust Collector Level High","F","M","*","F",,,,,,,,,,,,,82,"DI79 Packing Zone Dust Collector Level High",0,
"S","PLC_DI_Discr\Data_79","DI80 Dust Collector Discharge BFV Open FB","F","M","*","F",,,,,,,,,,,,,82,"DI80 Dust Collector Discharge BFV Open FB",0,
"S","PLC_DI_Discr\Data_80","DI81 Dust Collector Discharge BFV Open FB","F","M","*","F",,,,,,,,,,,,,82,"DI81 Dust Collector Discharge BFV Open FB",0,
"S","PLC_DI_Discr\Data_81","DI82 Spare DI","F","M","*","F",,,,,,,,,,,,,82,"DI82 Spare DI",0,
"S","PLC_DI_Discr\Data_82","DI83 Spare DI","F","M","*","F",,,,,,,,,,,,,82,"DI83 Spare DI",0,
"S","PLC_DI_Discr\Data_83","DI84 Incliend Belt conveyor Disconnector FB","F","M","*","F",,,,,,,,,,,,,82,"DI84 Incliend Belt conveyor Disconnector FB",0,
"S","PLC_DI_Discr\Data_84","DI85 Material Storage Vibro-1 Disconnector FB","F","M","*","F",,,,,,,,,,,,,82,"DI85 Material Storage Vibro-1 Disconnector FB",0,
"S","PLC_DI_Discr\Data_85","DI86 Material Storage Vibro-2 Disconnector FB","F","M","*","F",,,,,,,,,,,,,82,"DI86 Material Storage Vibro-2 Disconnector FB",0,
"S","PLC_DI_Discr\Data_86","DI87 Bag Filling Conveyor Disconnector FB","F","M","*","F",,,,,,,,,,,,,82,"DI87 Bag Filling Conveyor Disconnector FB",0,
"S","PLC_DI_Discr\Data_87","DI88 Bag Sealing & Stiching Conveyor Disconnector FB","F","M","*","F",,,,,,,,,,,,,82,"DI88 Bag Sealing & Stiching Conveyor Disconnect",0,
"S","PLC_DI_Discr\Data_88","DI89 Bag Tilting Conveyor Disconnector FB","F","M","*","F",,,,,,,,,,,,,82,"DI89 Bag Tilting Conveyor Disconnector FB",0,
"S","PLC_DI_Discr\Data_89","DI90 Bag Flattening Bottom Conveyor Disconnector FB","F","M","*","F",,,,,,,,,,,,,82,"DI90 Bag Flattening Bottom Conveyor Disconnecto",0,
"S","PLC_DI_Discr\Data_90","DI91 Bag Flattening Top Conveyor Disconnector FB","F","M","*","F",,,,,,,,,,,,,82,"DI91 Bag Flattening Top Conveyor Disconnector F",0,
"S","PLC_DI_Discr\Data_91","DI92 Metal Detector Conveyor Disconnector FB","F","M","*","F",,,,,,,,,,,,,82,"DI92 Metal Detector Conveyor Disconnector FB",0,
"S","PLC_DI_Discr\Data_92","DI93 Bag Rejection Conveyor Disconnector FB","F","M","*","F",,,,,,,,,,,,,82,"DI93 Bag Rejection Conveyor Disconnector FB",0,
"S","PLC_DI_Discr\Data_93","DI94 Spare","F","M","*","F",,,,,,,,,,,,,82,"DI94 Spare",0,
"S","PLC_DI_Discr\Data_94","DI95 Inclined Conveyor Start PB","F","M","*","F",,,,,,,,,,,,,82,"DI95 Inclined Conveyor Start PB",0,
"S","PLC_DI_Discr\Data_95","DI96 Inclined Conveyor Stop PB","F","M","*","F",,,,,,,,,,,,,82,"DI96 Inclined Conveyor Stop PB",0,
"S","PLC_DI_Discr\List_01","PLC Input List 01","F","M","*","F",,,,,,,,,,,,,82,"PLC Input List 01",0,
"S","PLC_DI_Discr\List_02","PLC Input List 02","F","M","*","F",,,,,,,,,,,,,82,"PLC Input List 02",0,
"S","PLC_DI_Discr\List_03","PLC Input List 03","F","M","*","F",,,,,,,,,,,,,82,"PLC Input List 03",0,
"S","PLC_DI_Discr\List_04","PLC Input List 04","F","M","*","F",,,,,,,,,,,,,82,"PLC Input List 04",0,
"S","PLC_DI_Discr\List_05","PLC Input List 05","F","M","*","F",,,,,,,,,,,,,82,"PLC Input List 05",0,
"S","PLC_DI_Discr\List_06","PLC Input List 06","F","M","*","F",,,,,,,,,,,,,82,"PLC Input List 06",0,
"S","PLC_DI_Discr\List_07","PLC Input List 07","F","M","*","F",,,,,,,,,,,,,82,"PLC Input List 07",0,
"S","PLC_DI_Discr\List_08","PLC Input List 08","F","M","*","F",,,,,,,,,,,,,82,"PLC Input List 08",0,
"S","PLC_DI_Discr\List_09","PLC Input List 09","F","M","*","F",,,,,,,,,,,,,82,"PLC Input List 09",0,
"S","PLC_DI_Discr\List_10","PLC Input List 10","F","M","*","F",,,,,,,,,,,,,82,"PLC Input List 10",0,
"S","PLC_DI_Discr\List_11","PLC Input List 11","F","M","*","F",,,,,,,,,,,,,82,"PLC Input List 11",0,
"S","PLC_DI_Discr\List_12","PLC Input List 12","F","M","*","F",,,,,,,,,,,,,82,"PLC Input List 12",0,
"S","PLC_DI_NO\Data_00","RP:I:3.0","F","M","*","F",,,,,,,,,,,,,82,"RP:I:3.0",0,
"S","PLC_DI_NO\Data_01","RP:I:3.1","F","M","*","F",,,,,,,,,,,,,82,"RP:I:3.1",0,
"S","PLC_DI_NO\Data_02","RP:I:3.2","F","M","*","F",,,,,,,,,,,,,82,"RP:I:3.2",0,
"S","PLC_DI_NO\Data_03","RP:I:3.3","F","M","*","F",,,,,,,,,,,,,82,"RP:I:3.3",0,
"S","PLC_DI_NO\Data_04","RP:I:3.4","F","M","*","F",,,,,,,,,,,,,82,"RP:I:3.4",0,
"S","PLC_DI_NO\Data_05","RP:I:3.5","F","M","*","F",,,,,,,,,,,,,82,"RP:I:3.5",0,
"S","PLC_DI_NO\Data_06","RP:I:3.6","F","M","*","F",,,,,,,,,,,,,82,"RP:I:3.6",0,
"S","PLC_DI_NO\Data_07","RP:I:3.7","F","M","*","F",,,,,,,,,,,,,82,"RP:I:3.7",0,
"S","PLC_DI_NO\Data_08","RP:I:4.0","F","M","*","F",,,,,,,,,,,,,82,"RP:I:4.0",0,
"S","PLC_DI_NO\Data_09","RP:I:4.1","F","M","*","F",,,,,,,,,,,,,82,"RP:I:4.1",0,
"S","PLC_DI_NO\Data_10","RP:I:4.2","F","M","*","F",,,,,,,,,,,,,82,"RP:I:4.2",0,
"S","PLC_DI_NO\Data_11","RP:I:4.3","F","M","*","F",,,,,,,,,,,,,82,"RP:I:4.3",0,
"S","PLC_DI_NO\Data_12","RP:I:4.4","F","M","*","F",,,,,,,,,,,,,82,"RP:I:4.4",0,
"S","PLC_DI_NO\Data_13","RP:I:4.5","F","M","*","F",,,,,,,,,,,,,82,"RP:I:4.5",0,
"S","PLC_DI_NO\Data_14","RP:I:4.6","F","M","*","F",,,,,,,,,,,,,82,"RP:I:4.6",0,
"S","PLC_DI_NO\Data_15","RP:I:4.7","F","M","*","F",,,,,,,,,,,,,82,"RP:I:4.7",0,
"S","PLC_DI_NO\Data_16","RP:I:5.0","F","M","*","F",,,,,,,,,,,,,82,"RP:I:5.0",0,
"S","PLC_DI_NO\Data_17","RP:I:5.1","F","M","*","F",,,,,,,,,,,,,82,"RP:I:5.1",0,
"S","PLC_DI_NO\Data_18","RP:I:5.2","F","M","*","F",,,,,,,,,,,,,82,"RP:I:5.2",0,
"S","PLC_DI_NO\Data_19","RP:I:5.3","F","M","*","F",,,,,,,,,,,,,82,"RP:I:5.3",0,
"S","PLC_DI_NO\Data_20","RP:I:5.4","F","M","*","F",,,,,,,,,,,,,82,"RP:I:5.4",0,
"S","PLC_DI_NO\Data_21","RP:I:5.5","F","M","*","F",,,,,,,,,,,,,82,"RP:I:5.5",0,
"S","PLC_DI_NO\Data_22","RP:I:5.6","F","M","*","F",,,,,,,,,,,,,82,"RP:I:5.6",0,
"S","PLC_DI_NO\Data_23","RP:I:5.7","F","M","*","F",,,,,,,,,,,,,82,"RP:I:5.7",0,
"S","PLC_DI_NO\Data_24","RP:I:6.0","F","M","*","F",,,,,,,,,,,,,82,"RP:I:6.0",0,
"S","PLC_DI_NO\Data_25","RP:I:6.1","F","M","*","F",,,,,,,,,,,,,82,"RP:I:6.1",0,
"S","PLC_DI_NO\Data_26","RP:I:6.2","F","M","*","F",,,,,,,,,,,,,82,"RP:I:6.2",0,
"S","PLC_DI_NO\Data_27","RP:I:6.3","F","M","*","F",,,,,,,,,,,,,82,"RP:I:6.3",0,
"S","PLC_DI_NO\Data_28","RP:I:6.4","F","M","*","F",,,,,,,,,,,,,82,"RP:I:6.4",0,
"S","PLC_DI_NO\Data_29","RP:I:6.5","F","M","*","F",,,,,,,,,,,,,82,"RP:I:6.5",0,
"S","PLC_DI_NO\Data_30","RP:I:6.6","F","M","*","F",,,,,,,,,,,,,82,"RP:I:6.6",0,
"S","PLC_DI_NO\Data_31","RP:I:6.7","F","M","*","F",,,,,,,,,,,,,82,"RP:I:6.7",0,
"S","PLC_DI_NO\Data_32","RP:I:7.0","F","M","*","F",,,,,,,,,,,,,82,"RP:I:7.0",0,
"S","PLC_DI_NO\Data_33","RP:I:7.1","F","M","*","F",,,,,,,,,,,,,82,"RP:I:7.1",0,
"S","PLC_DI_NO\Data_34","RP:I:7.2","F","M","*","F",,,,,,,,,,,,,82,"RP:I:7.2",0,
"S","PLC_DI_NO\Data_35","RP:I:7.3","F","M","*","F",,,,,,,,,,,,,82,"RP:I:7.3",0,
"S","PLC_DI_NO\Data_36","RP:I:7.4","F","M","*","F",,,,,,,,,,,,,82,"RP:I:7.4",0,
"S","PLC_DI_NO\Data_37","RP:I:7.5","F","M","*","F",,,,,,,,,,,,,82,"RP:I:7.5",0,
"S","PLC_DI_NO\Data_38","RP:I:7.6","F","M","*","F",,,,,,,,,,,,,82,"RP:I:7.6",0,
"S","PLC_DI_NO\Data_39","RP:I:7.7","F","M","*","F",,,,,,,,,,,,,82,"RP:I:7.7",0,
"S","PLC_DI_NO\Data_40","RP:I:8.0","F","M","*","F",,,,,,,,,,,,,82,"RP:I:8.0",0,
"S","PLC_DI_NO\Data_41","RP:I:8.1","F","M","*","F",,,,,,,,,,,,,82,"RP:I:8.1",0,
"S","PLC_DI_NO\Data_42","RP:I:8.2","F","M","*","F",,,,,,,,,,,,,82,"RP:I:8.2",0,
"S","PLC_DI_NO\Data_43","RP:I:8.3","F","M","*","F",,,,,,,,,,,,,82,"RP:I:8.3",0,
"S","PLC_DI_NO\Data_44","RP:I:8.4","F","M","*","F",,,,,,,,,,,,,82,"RP:I:8.4",0,
"S","PLC_DI_NO\Data_45","RP:I:8.5","F","M","*","F",,,,,,,,,,,,,82,"RP:I:8.5",0,
"S","PLC_DI_NO\Data_46","RP:I:8.6","F","M","*","F",,,,,,,,,,,,,82,"RP:I:8.6",0,
"S","PLC_DI_NO\Data_47","RP:I:8.7","F","M","*","F",,,,,,,,,,,,,82,"RP:I:8.7",0,
"S","PLC_DI_NO\Data_48","RP:I:9.0","F","M","*","F",,,,,,,,,,,,,82,"RP:I:9.0",0,
"S","PLC_DI_NO\Data_49","RP:I:9.1","F","M","*","F",,,,,,,,,,,,,82,"RP:I:9.1",0,
"S","PLC_DI_NO\Data_50","RP:I:9.2","F","M","*","F",,,,,,,,,,,,,82,"RP:I:9.2",0,
"S","PLC_DI_NO\Data_51","RP:I:9.3","F","M","*","F",,,,,,,,,,,,,82,"RP:I:9.3",0,
"S","PLC_DI_NO\Data_52","RP:I:9.4","F","M","*","F",,,,,,,,,,,,,82,"RP:I:9.4",0,
"S","PLC_DI_NO\Data_53","RP:I:9.5","F","M","*","F",,,,,,,,,,,,,82,"RP:I:9.5",0,
"S","PLC_DI_NO\Data_54","RP:I:9.6","F","M","*","F",,,,,,,,,,,,,82,"RP:I:9.6",0,
"S","PLC_DI_NO\Data_55","RP:I:9.7","F","M","*","F",,,,,,,,,,,,,82,"RP:I:9.7",0,
"S","PLC_DI_NO\Data_56","RP:I:10.0","F","M","*","F",,,,,,,,,,,,,82,"RP:I:10.0",0,
"S","PLC_DI_NO\Data_57","RP:I:10.1","F","M","*","F",,,,,,,,,,,,,82,"RP:I:10.1",0,
"S","PLC_DI_NO\Data_58","RP:I:10.2","F","M","*","F",,,,,,,,,,,,,82,"RP:I:10.2",0,
"S","PLC_DI_NO\Data_59","RP:I:10.3","F","M","*","F",,,,,,,,,,,,,82,"RP:I:10.3",0,
"S","PLC_DI_NO\Data_60","RP:I:10.4","F","M","*","F",,,,,,,,,,,,,82,"RP:I:10.4",0,
"S","PLC_DI_NO\Data_61","RP:I:10.5","F","M","*","F",,,,,,,,,,,,,82,"RP:I:10.5",0,
"S","PLC_DI_NO\Data_62","RP:I:10.6","F","M","*","F",,,,,,,,,,,,,82,"RP:I:10.6",0,
"S","PLC_DI_NO\Data_63","RP:I:10.7","F","M","*","F",,,,,,,,,,,,,82,"RP:I:10.7",0,
"S","PLC_DI_NO\Data_64","RP:I:11.0","F","M","*","F",,,,,,,,,,,,,82,"RP:I:11.0",0,
"S","PLC_DI_NO\Data_65","RP:I:11.1","F","M","*","F",,,,,,,,,,,,,82,"RP:I:11.1",0,
"S","PLC_DI_NO\Data_66","RP:I:11.2","F","M","*","F",,,,,,,,,,,,,82,"RP:I:11.2",0,
"S","PLC_DI_NO\Data_67","RP:I:11.3","F","M","*","F",,,,,,,,,,,,,82,"RP:I:11.3",0,
"S","PLC_DI_NO\Data_68","RP:I:11.4","F","M","*","F",,,,,,,,,,,,,82,"RP:I:11.4",0,
"S","PLC_DI_NO\Data_69","RP:I:11.5","F","M","*","F",,,,,,,,,,,,,82,"RP:I:11.5",0,
"S","PLC_DI_NO\Data_70","RP:I:11.6","F","M","*","F",,,,,,,,,,,,,82,"RP:I:11.6",0,
